Index,Name,Description,Brand,Category,Price,Currency,Stock,EAN,Color,Size,Availability,Internal ID
377,Cervélo Aero SLR86,The Aero SLR86 from Cervélo is a time trial bike designed for riders who demand aerodynamics.,Cervélo,Time Trial Bike,2317.7,GBP,13,3748318109896,Green,M,In Stock,5mdLs582cFpy
378,Pinarello Ultra RS44,The Ultra RS44 from Pinarello is a cyclocross bike designed for riders who demand speed.,Pinarello,Cyclocross Bike,10578.13,EUR,23,3346058714855,Orange,ML,Pre-Order,w6blY7TiDddu
379,Pinarello Lightweight RX9,The Lightweight RX9 from Pinarello is a cyclocross bike designed for riders who demand comfort.,Pinarello,Cyclocross Bike,5159.8,EUR,24,1066798837330,White,L,Out of Stock,6ZBuBHSGM7En
380,Scott Carbon SL52,The Carbon SL52 from Scott is a cyclocross bike designed for riders who demand versatility.,Scott,Cyclocross Bike,8197.35,GBP,31,3388528330327,Silver,ML,Pre-Order,eS3m5J4dDTaL
381,Giant Ultra SL50,The Ultra SL50 from Giant is a cyclocross bike designed for riders who demand versatility.,Giant,Cyclocross Bike,10323.58,USD,45,8934283207167,Blue,S,Pre-Order,vTxB0F51KRtu
382,Pinarello Performance RX60,The Performance RX60 from Pinarello is a gravel bike designed for riders who demand speed.,Pinarello,Gravel Bike,7739.39,GBP,28,0569066072046,White,XL,In Stock,AGOFeoGa4C8T
383,Merida Ultra SL33,The Ultra SL33 from Merida is a gravel bike designed for riders who demand speed.,Merida,Gravel Bike,11716.02,USD,2,4094203754542,Silver,XS,Out of Stock,Fl4A6HZViwOI
384,Pinarello Pro Z73,The Pro Z73 from Pinarello is a aero bike designed for riders who demand lightweight performance.,Pinarello,Aero Bike,10243.95,EUR,22,7261083017815,Carbon,L,Pre-Order,HXJu33C7DJin
385,Cannondale Aero Z24,The Aero Z24 from Cannondale is a cyclocross bike designed for riders who demand aerodynamics.,Cannondale,Cyclocross Bike,6670.74,USD,48,6811218366615,Yellow,XS,In Stock,XaxV9XSr7rls
386,Scott Carbon Z65,The Carbon Z65 from Scott is a endurance bike designed for riders who demand lightweight performance.,Scott,Endurance Bike,4084.46,GBP,27,0275259178989,Silver,XXL,Out of Stock,Ne97jCERGpe7
387,Cannondale Ultra RS49,The Ultra RS49 from Cannondale is a cyclocross bike designed for riders who demand versatility.,Cannondale,Cyclocross Bike,7555.79,GBP,36,9531358186903,Red,XL,Pre-Order,I237HccqCr8e
388,BMC Lightweight SL43,The Lightweight SL43 from BMC is a time trial bike designed for riders who demand aerodynamics.,BMC,Time Trial Bike,4008.33,EUR,20,9378041674723,Orange,L,Pre-Order,4dnYeRt6JRe3
389,Specialized Aero Z28,The Aero Z28 from Specialized is a aero bike designed for riders who demand versatility.,Specialized,Aero Bike,7456.27,EUR,40,9934871363159,Blue,XXL,Pre-Order,TMMZc5aqP49n
390,Cervélo Carbon SLR39,The Carbon SLR39 from Cervélo is a road bike designed for riders who demand versatility.,Cervélo,Road Bike,3332.68,EUR,40,9377139233887,Silver,ML,Out of Stock,K9vQmKuMYY0v
391,Specialized Race RS73,The Race RS73 from Specialized is a aero bike designed for riders who demand comfort.,Specialized,Aero Bike,9837.01,EUR,49,2486945956175,Green,XL,In Stock,Gh2Y8Q81b6M2
392,Trek Carbon SLR67,The Carbon SLR67 from Trek is a time trial bike designed for riders who demand aerodynamics.,Trek,Time Trial Bike,11002.48,GBP,49,5031276403209,Silver,XXL,Out of Stock,OYHRrWF2iC2Y
393,Specialized Endurance Z91,The Endurance Z91 from Specialized is a aero bike designed for riders who demand comfort.,Specialized,Aero Bike,3960.43,GBP,40,9898131279830,Silver,L,Pre-Order,XOEQsTARLDvW
394,Merida Lightweight RS76,The Lightweight RS76 from Merida is a cyclocross bike designed for riders who demand versatility.,Merida,Cyclocross Bike,3877.64,USD,50,0478368204708,Carbon,ML,Pre-Order,1tnMepqqErf2
395,Giant Endurance SLR21,The Endurance SLR21 from Giant is a endurance bike designed for riders who demand versatility.,Giant,Endurance Bike,2910.57,GBP,36,4988115527139,Green,XS,Out of Stock,hNO90El8ILxW
396,Specialized Pro Z44,The Pro Z44 from Specialized is a aero bike designed for riders who demand lightweight performance.,Specialized,Aero Bike,7313.83,EUR,47,2861191464319,Orange,XS,In Stock,KfrGNOOPEHCC
397,BMC Lightweight SL94,The Lightweight SL94 from BMC is a endurance bike designed for riders who demand comfort.,BMC,Endurance Bike,10895.09,GBP,22,5220870079691,Carbon,ML,Out of Stock,jWPg919wsO6O
398,Cervélo Aero RS38,The Aero RS38 from Cervélo is a gravel bike designed for riders who demand versatility.,Cervélo,Gravel Bike,8628.41,EUR,10,0819437328258,Carbon,S,Pre-Order,fnSVKam2HiSG
399,Pinarello Aero X87,The Aero X87 from Pinarello is a time trial bike designed for riders who demand aerodynamics.,Pinarello,Time Trial Bike,5568.88,USD,4,3749762439337,Carbon,XS,Out of Stock,ZwvrHpY7R69N
400,Merida Elite RX49,The Elite RX49 from Merida is a gravel bike designed for riders who demand comfort.,Merida,Gravel Bike,10971.08,EUR,22,3212187528951,Red,ML,Out of Stock,Yq4ysbjXsV01
401,Cervélo Carbon RX29,The Carbon RX29 from Cervélo is a endurance bike designed for riders who demand versatility.,Cervélo,Endurance Bike,6755.44,EUR,34,6943972592352,Red,XS,Out of Stock,4M94mvj2lbTT
402,Cannondale Endurance RX89,The Endurance RX89 from Cannondale is a time trial bike designed for riders who demand lightweight performance.,Cannondale,Time Trial Bike,6033.38,USD,40,8163286956980,Yellow,S,Pre-Order,8GkZzKVxxrLN
403,BMC Race RS93,The Race RS93 from BMC is a endurance bike designed for riders who demand lightweight performance.,BMC,Endurance Bike,9146.35,USD,45,2556193355809,Carbon,XXL,Pre-Order,0bjtvHsIn6uN
404,Trek Carbon RX10,The Carbon RX10 from Trek is a endurance bike designed for riders who demand comfort.,Trek,Endurance Bike,8880.89,USD,3,3591664030746,Green,M,Out of Stock,o4arBVtIPprk
405,Giant Performance RS88,The Performance RS88 from Giant is a time trial bike designed for riders who demand speed.,Giant,Time Trial Bike,1646.24,EUR,0,2254123152002,Blue,ML,In Stock,Mi0B59f7R4Jm
406,Specialized Speed SLR25,The Speed SLR25 from Specialized is a aero bike designed for riders who demand aerodynamics.,Specialized,Aero Bike,8703.18,EUR,43,3124541406757,Carbon,XXL,Out of Stock,h4ctsstQiKec
407,Cervélo Elite RS39,The Elite RS39 from Cervélo is a road bike designed for riders who demand versatility.,Cervélo,Road Bike,8552.83,USD,29,1159337241067,Carbon,ML,In Stock,fj8Tfu8wIQB4
408,Pinarello Lightweight RX89,The Lightweight RX89 from Pinarello is a aero bike designed for riders who demand lightweight performance.,Pinarello,Aero Bike,3148.66,USD,11,7120866446935,Black,XL,In Stock,xqdgUthyA4ny
409,Specialized Elite SL22,The Elite SL22 from Specialized is a cyclocross bike designed for riders who demand lightweight performance.,Specialized,Cyclocross Bike,2304.37,GBP,17,1592163216242,Silver,XL,In Stock,IbvHQcgirIoi
410,Specialized Race RS59,The Race RS59 from Specialized is a cyclocross bike designed for riders who demand versatility.,Specialized,Cyclocross Bike,6512.93,EUR,29,6139053250250,Blue,ML,Pre-Order,QY7dEDPd88hF
411,Specialized Elite SLR39,The Elite SLR39 from Specialized is a time trial bike designed for riders who demand lightweight performance.,Specialized,Time Trial Bike,1615.47,USD,5,0210109064768,Silver,S,Pre-Order,ZzvO5NspOQxJ
412,Cannondale Race SLR37,The Race SLR37 from Cannondale is a time trial bike designed for riders who demand speed.,Cannondale,Time Trial Bike,5598.04,EUR,1,1024859232940,Green,XS,Out of Stock,7neVfHwFXbKD
413,Colnago Lightweight RX72,The Lightweight RX72 from Colnago is a cyclocross bike designed for riders who demand aerodynamics.,Colnago,Cyclocross Bike,2487.47,USD,46,9342783752575,Silver,M,Out of Stock,G5fcKWV1skvA
414,Scott Ultra RX68,The Ultra RX68 from Scott is a cyclocross bike designed for riders who demand comfort.,Scott,Cyclocross Bike,7295.37,GBP,11,0539877642534,Yellow,L,Pre-Order,iWJpp5ZwouWu
415,Cervélo Pro X76,The Pro X76 from Cervélo is a gravel bike designed for riders who demand lightweight performance.,Cervélo,Gravel Bike,4868.23,GBP,48,4269941267035,Orange,XL,Pre-Order,PrElPOk7KpMi
416,Merida Elite Z79,The Elite Z79 from Merida is a road bike designed for riders who demand lightweight performance.,Merida,Road Bike,6891.08,USD,39,1751158042537,Orange,XXL,Out of Stock,8ObujqqqWvPN
417,Pinarello Race RS35,The Race RS35 from Pinarello is a time trial bike designed for riders who demand lightweight performance.,Pinarello,Time Trial Bike,8905.55,GBP,48,6295851154648,Green,M,Out of Stock,0XzQV359TIya
418,Scott Aero RX12,The Aero RX12 from Scott is a gravel bike designed for riders who demand aerodynamics.,Scott,Gravel Bike,2397.05,GBP,42,1689283140391,Red,XXL,Out of Stock,qmVHRDS2i9ju
419,Pinarello Aero RX88,The Aero RX88 from Pinarello is a road bike designed for riders who demand comfort.,Pinarello,Road Bike,3916.6,USD,0,3715557070608,Orange,ML,Out of Stock,rXFQn2klxR5I
420,Colnago Performance X8,The Performance X8 from Colnago is a road bike designed for riders who demand lightweight performance.,Colnago,Road Bike,3381.26,EUR,14,8598887741302,Black,M,Pre-Order,ni36jls04aTE
421,Giant Performance SL2,The Performance SL2 from Giant is a road bike designed for riders who demand aerodynamics.,Giant,Road Bike,8167.59,GBP,18,7593755850447,Orange,XXL,Out of Stock,Z5Xfjm8zgDcq
422,Cervélo Pro SL5,The Pro SL5 from Cervélo is a road bike designed for riders who demand speed.,Cervélo,Road Bike,1851.21,EUR,15,4181994522639,Blue,M,Out of Stock,j6F47AzOiw97
423,Colnago Endurance X85,The Endurance X85 from Colnago is a road bike designed for riders who demand aerodynamics.,Colnago,Road Bike,3463.87,GBP,42,8602069700818,White,M,Pre-Order,S9NvLqbUEeqa
424,Scott Speed X37,The Speed X37 from Scott is a time trial bike designed for riders who demand speed.,Scott,Time Trial Bike,7264.59,GBP,4,9031054220617,Silver,XXL,Out of Stock,etL1xh1t2VSB
425,Scott Race Z37,The Race Z37 from Scott is a gravel bike designed for riders who demand versatility.,Scott,Gravel Bike,4768.69,GBP,31,8969032133781,White,XS,Pre-Order,oDtFLU8pk3LE
426,BMC Performance RS80,The Performance RS80 from BMC is a gravel bike designed for riders who demand versatility.,BMC,Gravel Bike,2925.41,USD,45,4354596011716,Orange,L,Out of Stock,KG6aCQzbx07D
427,Colnago Carbon SLR53,The Carbon SLR53 from Colnago is a endurance bike designed for riders who demand versatility.,Colnago,Endurance Bike,6533.15,EUR,16,6684294667872,White,S,Pre-Order,sgY5Snae9Axl
428,Specialized Lightweight Z72,The Lightweight Z72 from Specialized is a endurance bike designed for riders who demand comfort.,Specialized,Endurance Bike,3822.24,USD,10,9638152800070,Green,S,In Stock,PTbLhDhPt2Ik
429,Cannondale Race SL48,The Race SL48 from Cannondale is a cyclocross bike designed for riders who demand versatility.,Cannondale,Cyclocross Bike,6321.18,EUR,17,1542858802149,Orange,XL,Pre-Order,U5VHOQgSk0mK
430,Trek Performance RX31,The Performance RX31 from Trek is a cyclocross bike designed for riders who demand comfort.,Trek,Cyclocross Bike,8536.88,GBP,44,0079783031331,Yellow,L,In Stock,sBVmyCuKlAJM
431,Cervélo Ultra RS23,The Ultra RS23 from Cervélo is a aero bike designed for riders who demand comfort.,Cervélo,Aero Bike,6744.85,GBP,2,0232520262898,Red,M,Pre-Order,HvS1J66kRiep
432,Specialized Ultra SLR86,The Ultra SLR86 from Specialized is a road bike designed for riders who demand lightweight performance.,Specialized,Road Bike,3331.72,USD,2,9664907608185,Yellow,S,In Stock,YbKWHiwvmKsO
433,Scott Aero Z91,The Aero Z91 from Scott is a endurance bike designed for riders who demand aerodynamics.,Scott,Endurance Bike,3791.49,GBP,19,8986669511663,Orange,S,Out of Stock,lLvMbKdp2ogN
434,Cervélo Race RX63,The Race RX63 from Cervélo is a time trial bike designed for riders who demand comfort.,Cervélo,Time Trial Bike,11519.22,GBP,3,2661398243082,Red,XS,Pre-Order,Xtu63NNJZ7W6
435,BMC Endurance SL35,The Endurance SL35 from BMC is a gravel bike designed for riders who demand comfort.,BMC,Gravel Bike,9635.59,USD,45,9417163263327,Yellow,XXL,Out of Stock,GGcxBadUAuv1
436,Merida Carbon X33,The Carbon X33 from Merida is a endurance bike designed for riders who demand speed.,Merida,Endurance Bike,11464.39,USD,32,1909968788152,Carbon,XS,Pre-Order,nq1EdXoDpeCh
437,Colnago Lightweight SL49,The Lightweight SL49 from Colnago is a cyclocross bike designed for riders who demand lightweight performance.,Colnago,Cyclocross Bike,8922.87,EUR,29,2451050174061,Red,XXL,In Stock,DmtghV3BTj4w
438,Scott Lightweight X20,The Lightweight X20 from Scott is a aero bike designed for riders who demand speed.,Scott,Aero Bike,10980.16,EUR,30,1468653836481,Black,XXL,Out of Stock,XgIDqOOaZ5wM
439,Specialized Lightweight SL40,The Lightweight SL40 from Specialized is a endurance bike designed for riders who demand lightweight performance.,Specialized,Endurance Bike,7797.95,EUR,11,4399910306975,Black,XL,Pre-Order,0uIb3eGqjWL3
440,Giant Performance X18,The Performance X18 from Giant is a aero bike designed for riders who demand comfort.,Giant,Aero Bike,9572.71,GBP,14,3895278921475,Carbon,M,In Stock,6gnP7ndDqJ5z
441,BMC Race RS44,The Race RS44 from BMC is a gravel bike designed for riders who demand versatility.,BMC,Gravel Bike,8641.88,USD,13,6642206150295,Red,XS,In Stock,zvkYpFukOd3d
442,BMC Aero SL81,The Aero SL81 from BMC is a aero bike designed for riders who demand versatility.,BMC,Aero Bike,10645.58,USD,22,9259827996005,Black,XXL,In Stock,YkuJblUppvUb
443,Trek Endurance RS79,The Endurance RS79 from Trek is a time trial bike designed for riders who demand aerodynamics.,Trek,Time Trial Bike,4277.74,GBP,9,2676165143123,Orange,ML,Out of Stock,NoPhnmIdXHkz
444,Scott Lightweight RS44,The Lightweight RS44 from Scott is a endurance bike designed for riders who demand speed.,Scott,Endurance Bike,7931.16,GBP,41,2313863532387,Black,S,In Stock,OxLcD7Z2BuEW
445,Trek Speed SLR18,The Speed SLR18 from Trek is a aero bike designed for riders who demand speed.,Trek,Aero Bike,10907.78,USD,30,3112905130797,Red,ML,In Stock,8NYudPh5t2J6
446,Merida Endurance SLR77,The Endurance SLR77 from Merida is a gravel bike designed for riders who demand speed.,Merida,Gravel Bike,6761.12,EUR,21,6044546756496,Black,M,Pre-Order,0O6C3tTqdPV6
447,Specialized Speed SLR76,The Speed SLR76 from Specialized is a cyclocross bike designed for riders who demand lightweight performance.,Specialized,Cyclocross Bike,6343.4,EUR,1,3597673684056,Green,ML,Out of Stock,2zRTJlrLLYyb
448,Giant Endurance SLR26,The Endurance SLR26 from Giant is a endurance bike designed for riders who demand aerodynamics.,Giant,Endurance Bike,8451.38,EUR,44,3544087107309,White,XL,Pre-Order,mzW1YrFE4x05
449,Giant Elite RX97,The Elite RX97 from Giant is a road bike designed for riders who demand lightweight performance.,Giant,Road Bike,3794.7,USD,1,5589383907041,Blue,L,Pre-Order,qhv7kYtQp4CK
450,Scott Aero RS66,The Aero RS66 from Scott is a gravel bike designed for riders who demand aerodynamics.,Scott,Gravel Bike,2994.16,EUR,20,8599657484960,Silver,XL,Pre-Order,zV8XGwJWvCLt
451,Cannondale Performance RS82,The Performance RS82 from Cannondale is a aero bike designed for riders who demand aerodynamics.,Cannondale,Aero Bike,6286.9,GBP,40,6504504446719,Carbon,XXL,In Stock,VRZcNfZ3ARLY
452,BMC Performance X89,The Performance X89 from BMC is a aero bike designed for riders who demand comfort.,BMC,Aero Bike,2229.8,USD,50,4707995043276,Yellow,M,Pre-Order,wgxUO06caaQv
453,Pinarello Performance SLR13,The Performance SLR13 from Pinarello is a road bike designed for riders who demand speed.,Pinarello,Road Bike,7422.72,USD,48,8805825840393,Green,XS,Pre-Order,LqascPFR4FaB
454,Cervélo Aero SLR73,The Aero SLR73 from Cervélo is a road bike designed for riders who demand lightweight performance.,Cervélo,Road Bike,11975.7,GBP,5,5127702830348,Silver,XS,In Stock,DLBUtzMTqxjU
455,Giant Elite SL95,The Elite SL95 from Giant is a endurance bike designed for riders who demand aerodynamics.,Giant,Endurance Bike,10583.69,GBP,18,2755357728158,White,L,Pre-Order,nwUmfoCUTGFJ
456,Giant Endurance RX5,The Endurance RX5 from Giant is a endurance bike designed for riders who demand speed.,Giant,Endurance Bike,7459.55,GBP,41,6889279258308,Orange,XXL,Out of Stock,C4XgaUjBbMFs
457,Specialized Carbon X76,The Carbon X76 from Specialized is a aero bike designed for riders who demand speed.,Specialized,Aero Bike,9400.5,GBP,11,4593593991580,Black,M,Pre-Order,GDwCc6TS6tIV
458,Colnago Race SLR53,The Race SLR53 from Colnago is a road bike designed for riders who demand comfort.,Colnago,Road Bike,11377.7,GBP,19,4956945164739,Blue,L,Pre-Order,RHKGbzfevGGE
459,Trek Pro X20,The Pro X20 from Trek is a endurance bike designed for riders who demand versatility.,Trek,Endurance Bike,2979.92,GBP,35,2402302009417,Carbon,XL,Out of Stock,quSKUJwVjomn
460,Colnago Race X53,The Race X53 from Colnago is a time trial bike designed for riders who demand speed.,Colnago,Time Trial Bike,11995.31,GBP,32,1427635857977,Silver,XXL,In Stock,7XJFDr2MTl1I
461,Specialized Speed X10,The Speed X10 from Specialized is a cyclocross bike designed for riders who demand speed.,Specialized,Cyclocross Bike,3414.56,EUR,37,3686278667094,Yellow,L,In Stock,ANMidk81eni9
462,Giant Endurance RX78,The Endurance RX78 from Giant is a gravel bike designed for riders who demand lightweight performance.,Giant,Gravel Bike,11655.88,USD,46,7712599000773,Silver,S,Out of Stock,FzpDb93YrdM2
463,Pinarello Speed RX12,The Speed RX12 from Pinarello is a endurance bike designed for riders who demand aerodynamics.,Pinarello,Endurance Bike,11052.35,GBP,47,7238194890913,Red,XXL,In Stock,DRlB2D5s0hZl
464,BMC Pro SLR59,The Pro SLR59 from BMC is a cyclocross bike designed for riders who demand lightweight performance.,BMC,Cyclocross Bike,8928.05,GBP,35,8420403138565,Orange,L,Pre-Order,Qg2uR7HoRYWY
465,Colnago Endurance X75,The Endurance X75 from Colnago is a cyclocross bike designed for riders who demand lightweight performance.,Colnago,Cyclocross Bike,5846.72,EUR,28,3344845351714,Carbon,XS,Pre-Order,GX19r6kMyA1H
466,Specialized Pro RS70,The Pro RS70 from Specialized is a road bike designed for riders who demand versatility.,Specialized,Road Bike,1525.3,EUR,8,5648010394835,Silver,L,In Stock,pffGKnlTwFUY
